dataset_id,dataset,feature_resolution,feature_type,mapper,run_id,row_type,patch_id,status,sfm_status,patch_size,gaussian_limit,max_width,ssim,psnr,lpips,metric_source,eval_target_source,eval_image_width,eval_image_height,training_runtime_seconds,actual_splat_count,peak_ram_mib,peak_vram_mib,failure_reason,sfm_warning,updated_at,source_uri
D2,dataset2,2048,sift,global,sfm_dataset2_sfm_2048_sift_global_fullres_eval,patch,p005,COMPLETE,complete,400,1000000,,0.6960915625095367,22.7353921451497,0.614744821661397,python_full_resolution_undistorted,full_resolution_undistorted,5365,4713,3621.508,1000000,14375,13547,,,2026-07-08T10:50:13.641344+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D2,dataset2,2048,sift,global,sfm_dataset2_sfm_2048_sift_global_fullres_eval,patch,p007,COMPLETE,complete,400,1000000,,0.6935147031759604,23.308264459793655,0.6126893651791108,python_full_resolution_undistorted,full_resolution_undistorted,5384,4712,3122.694,1000000,14351,13569,,,2026-07-08T12:04:55.212716+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D2,dataset2,2048,sift,global,sfm_dataset2_sfm_2048_sift_global_fullres_eval,patch,p010,COMPLETE,complete,400,1000000,,0.6311732423611176,21.887712858348216,0.6282880031145536,python_full_resolution_undistorted,full_resolution_undistorted,5384,4712,3443.944,1000000,14800,13533,,,2026-07-08T13:25:10.506092+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D2,dataset2,2048,sift,global,sfm_dataset2_sfm_2048_sift_global_fullres_eval,patch,p012,COMPLETE,complete,400,1000000,,0.6412090972850197,22.227890838651593,0.6008265865476508,python_full_resolution_undistorted,full_resolution_undistorted,5384,4712,3182.246,1000000,14733,13469,,,2026-07-08T14:40:31.434282+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D2,dataset2,2048,sift,global,sfm_dataset2_sfm_2048_sift_global_fullres_eval,patch,p015,COMPLETE,complete,400,1000000,,0.532303777260658,19.065113986444022,0.6703311006228129,python_full_resolution_undistorted,full_resolution_undistorted,5384,4712,3203.357,1000000,15857,13549,,,2026-07-08T15:56:48.669648+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D2,dataset2,2048,sift,global,sfm_dataset2_sfm_2048_sift_global_fullres_eval,patch,p017,COMPLETE,complete,400,1000000,,0.5492316996439909,19.476024358110287,0.6449360388975877,python_full_resolution_undistorted,full_resolution_undistorted,5365,4713,3128.795,1000000,15900,13571,,,2026-07-08T17:12:04.183129+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D2,dataset2,2048,sift,global,sfm_dataset2_sfm_2048_sift_global_fullres_eval,patch,p020,COMPLETE,complete,400,1000000,,0.5343125118659093,18.90555560454815,0.6371038609590286,python_full_resolution_undistorted,full_resolution_undistorted,5365,4713,3135.2,1000000,16017,13513,,,2026-07-08T18:27:04.363739+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D2,dataset2,2048,sift,global,sfm_dataset2_sfm_2048_sift_global_fullres_eval,patch,p022,COMPLETE,complete,400,1000000,,0.5398893943854741,19.120686858185955,0.6450592279434204,python_full_resolution_undistorted,full_resolution_undistorted,5384,4712,3218.035,1000000,15672,13581,,,2026-07-08T19:40:57.716455+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D2,dataset2,2048,sift,incremental,sfm_dataset2_sfm_2048_sift_incremental_fullres_eval,run,,FAIL,failed,,,,,,,,,,,,,,,sfm_timeout_exceeded_24h,sfm_timeout_exceeded_24h,2026-07-08T20:34:38.530929+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset2_sfm_2048_sift_incremental_fullres_eval/ablation_eval/results_sfm.csv
D2,dataset2,full,aliked,global,sfm_dataset2_sfm_full_aliked_global_fullres_eval,patch,p000,COMPLETE,complete,400,1000000,,0.6545296785158988,21.241192138741173,0.6805078601225828,python_full_resolution_undistorted,full_resolution_undistorted,5382,4711,3186.881,1000000,11668,8823,,,2026-07-08T01:51:26.866340+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset2_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv
